PM2.5,PM10,Temperature,Humidity,Wind Speed,Air Quality Category
54.15274177047289,163.83999533626894,17.4,65.3,0.8822046379679055,Moderate
47.27,36.13,23.8,74.2,4.54,Moderate
41.31,94.22,22.6,64.4,0.5,Moderate
6.9,0.0,20.3,83.8,6.07,Good
13.73385429816907,68.14167283350757,13.9,88.0,6.222841798099253,Moderate
60.96,114.38,16.8,76.2,1.35,Moderate
9.06,45.23,26.6,81.5,0.15,Good
168.81,213.79,30.6,60.7,5.42,Unhealthy
72.8934174849819,122.33563892031079,22.2,61.8,9.804427753472535,Moderate
10.25,6.22,33.8,67.8,3.5,Good
19.368539311243204,0.0,15.6,79.9,3.5726621220209496,Good
10.234547289643121,0.0,20.7,82.0,1.0863591745691017,Good
44.94,76.71,22.2,71.2,0.44,Moderate
23.94,7.24,17.5,65.1,7.27,Good
90.71,134.09,13.9,85.6,1.71,Moderate
0.1,0.0,15.9,95.0,15.97,Good
206.96991614160916,427.6435792977611,17.7,63.1,7.158953546996777,Unhealthy
61.35,123.76,29.2,63.2,7.64,Moderate
19.67,65.21,8.9,88.4,10.27,Moderate
40.65707855882458,58.61830381810284,10.3,77.1,1.513600269805088,Moderate
129.9918807805048,250.63925881800574,29.2,70.1,1.779571519592986,Unhealthy
5.85,33.72,18.3,95.0,11.68,Good
19.76358309997306,89.47462888660831,12.3,62.7,2.159871888326288,Moderate
215.77,296.01,14.2,70.1,5.02,Unhealthy
58.41,19.09,18.8,87.0,0.7,Moderate
59.51104375440983,84.65282961266674,20.0,74.7,13.174806377314887,Moderate
102.55026916446558,133.8707437839722,16.9,95.0,3.541733163696917,Moderate
23.3,44.8,31.3,58.0,3.95,Good
137.61,199.58,21.5,77.4,19.99,Moderate
203.46529978954499,204.43052618056606,24.6,60.1,0.036625625921757936,Unhealthy
112.79504281431363,207.27555623850603,17.4,68.1,1.1296025297270158,Moderate
43.49,69.59,27.5,93.3,7.59,Moderate
93.62346717689016,104.05425678271524,31.0,67.1,1.151013375042933,Moderate
16.48,1.64,16.7,61.0,1.36,Good
10.104572352152989,22.186128584233668,18.8,53.6,1.3053172078561976,Good
45.09,92.81,12.7,62.8,1.21,Moderate
32.35,29.55,30.6,48.8,6.18,Good
30.01,0.0,20.0,88.2,5.84,Good
22.07,37.37,20.9,61.6,3.57,Good
55.22488875737048,57.03989123017337,29.6,44.6,0.5577123964716035,Moderate
134.25355154694032,262.6591541507168,23.0,60.8,2.017192530339573,Unhealthy
72.19530214446837,92.93040356818572,19.6,70.8,0.13195118366334277,Moderate
197.41087305963003,283.2927488540458,18.7,95.0,2.39077300540423,Unhealthy
97.31,148.99,29.9,35.1,1.2,Moderate
61.91729757274635,50.89598893156111,15.1,64.0,16.870870743576802,Moderate
12.57,49.66,31.7,54.7,8.51,Good
0.39,7.86,14.7,78.7,0.26,Good
10.04,9.18,18.2,71.4,2.23,Good
68.51889945426892,101.15011209229552,21.3,71.1,0.9956124881909467,Moderate
7.01,24.34,22.1,82.3,13.7,Good
105.98,150.08,7.3,89.5,5.92,Moderate
69.29,111.04,18.0,51.4,6.72,Moderate
78.87476514411112,82.68809780962502,22.2,69.7,1.076858299376874,Moderate
5.22,32.87,22.0,82.4,6.12,Good
42.690275467049304,52.75298526085992,19.4,59.3,3.72231808948862,Moderate
2.54,0.0,28.8,32.3,4.9,Good
3.85,59.92,15.7,75.8,0.98,Moderate
47.38561269985964,73.67006675425078,26.0,59.6,1.5940007260503148,Moderate
23.63,58.86,28.9,81.4,5.51,Moderate
34.55,33.1,16.1,87.8,2.33,Good
62.64599462778707,150.30659499769223,28.2,58.4,3.742308072323428,Moderate
120.86,197.26,14.4,58.1,5.81,Moderate
6.04,11.37,40.0,28.8,7.73,Good
21.058689464338105,0.0,5.0,72.6,9.22591690624031,Good
18.29,44.14,19.0,47.3,2.21,Good
18.39,49.65,21.2,50.8,0.47,Good
88.78,104.13,33.6,59.3,0.72,Moderate
19.46,0.0,25.6,95.0,2.11,Good
23.03,10.57,28.8,63.9,7.62,Good
90.21596129685317,189.07444217469316,36.5,21.4,0.8076235370574588,Moderate
114.92,142.39,16.2,83.6,0.39,Moderate
33.63,98.15,21.7,71.8,1.7,Moderate
4.01,0.0,26.4,31.5,8.37,Good
11.62829825280667,23.5976029118708,5.7,53.8,3.830711130144395,Good
182.2306108111623,247.5922702759149,31.1,80.3,1.268137859245606,Unhealthy
28.199459860198605,25.665034541732147,27.3,52.2,3.28646297886337,Good
136.8979824391132,255.91408518721147,28.0,45.5,1.7342120318357706,Unhealthy
48.82,47.6,19.4,89.7,7.11,Moderate
6.59,0.0,17.6,82.3,7.13,Good
20.73,41.02,13.3,67.6,5.14,Good
14.29,23.66,11.8,82.3,0.94,Good
40.15,74.19,17.7,95.0,9.02,Moderate
56.59,145.99,23.3,61.9,6.18,Moderate
1.53,28.6,15.4,93.8,3.4,Good
133.69589623275738,248.25509977125773,29.8,85.3,0.8471406084145139,Moderate
137.66,218.42,20.2,80.2,5.16,Moderate
39.55,64.97,25.5,41.1,5.77,Moderate
22.21,11.85,20.1,83.8,6.1,Good
131.44682619683354,111.54513790654003,18.3,43.9,4.7978705128295545,Moderate
14.23,44.95,25.0,78.4,14.38,Good
147.63860524808888,257.22370943095143,24.0,68.5,6.208770727928908,Unhealthy
14.18,30.24,22.1,60.6,9.19,Good
155.5212941310984,263.1495756088044,20.1,74.0,0.9739730362743966,Unhealthy
20.29,44.17,16.4,62.6,0.46,Good
207.13444756943446,256.3082214950007,32.1,69.5,0.9081209122821998,Unhealthy
39.8026199633155,87.51430820533179,27.6,66.7,1.5789040357342266,Moderate
1.7376121233930337,55.33828441583574,13.3,81.1,3.170873277436687,Moderate
6.02,45.37,17.0,44.3,5.84,Good
4.73,0.0,20.5,84.5,5.02,Good
5.35,10.66,17.2,73.9,14.31,Good
67.35057010828768,64.22689066153075,23.7,63.8,4.673032383752346,Moderate
70.01,155.16,20.8,73.9,12.12,Moderate
23.72390926971824,0.0,15.3,74.4,4.962334780689146,Good
87.87,148.82,15.2,82.1,6.65,Moderate
112.6,154.62,33.7,68.4,6.16,Moderate
30.29,107.59,7.9,58.7,2.43,Moderate
21.987303925171297,0.0,35.4,58.4,7.086806978225591,Good
52.4,28.48,18.9,73.1,0.64,Moderate
3.09,25.67,21.2,86.9,0.92,Good
27.52,28.61,14.6,83.7,4.95,Good
21.59,45.12,18.6,93.2,4.82,Good
83.69,167.05,26.4,76.5,12.01,Moderate
67.74,94.97,10.4,67.7,4.12,Moderate
104.85466260837585,100.32169115444621,20.5,61.5,9.802114694993636,Moderate
31.9,30.26,10.2,76.0,1.23,Good
23.612327060015247,50.882097514136795,13.4,82.0,1.1714976496735734,Moderate
48.89411264582201,130.41546080897876,31.2,93.1,2.8509403746543973,Moderate
64.14,131.3,31.4,48.2,9.5,Moderate
54.39,96.16,8.6,72.3,6.7,Moderate
72.7113030899298,166.89518180032366,12.2,73.8,3.7993751648155603,Moderate
47.3,128.18,9.5,88.7,4.87,Moderate
10.924937396075673,53.3507718454352,22.2,75.7,5.05789204673625,Moderate
16.83,0.0,14.9,71.3,8.42,Good
29.87,67.69,24.1,49.5,2.58,Moderate
74.96,159.65,26.3,70.6,5.03,Moderate
120.73209546306998,301.44255225790437,13.8,92.5,0.25943478236511414,Unhealthy
38.83530441484028,68.03052301177532,36.0,78.0,3.441748796556599,Moderate
2.1457249173019743,0.0,21.0,81.3,7.450164408406375,Good
7.59,22.85,32.1,47.4,6.08,Good
144.78,241.5,29.1,43.4,0.6,Moderate
272.86,403.6,27.5,50.3,5.61,Unhealthy
50.52,45.71,14.1,70.9,0.38,Moderate
1.7731412986226274,41.533529295512295,16.6,68.2,3.5238738817260375,Good
38.96,38.77,31.9,51.9,24.99,Moderate
40.015800948864296,94.46408453466071,19.3,67.7,1.2893821062363409,Moderate
45.49,82.42,9.3,87.4,1.03,Moderate
63.53,41.66,12.0,84.9,1.33,Moderate
95.65119751641922,152.37031428498068,8.6,48.5,1.4131185902666827,Moderate
120.83,261.21,17.4,64.5,0.23,Unhealthy
0.26,15.45,25.9,77.4,3.08,Good
6.4,0.0,17.9,71.8,1.84,Good
64.05,97.72,20.7,58.8,1.52,Moderate
184.96451362010748,179.0218953853067,23.5,52.5,1.482683257209022,Unhealthy
299.5062604078517,600.0,33.8,58.2,2.2187540358884905,Unhealthy
4.39,31.35,8.0,60.1,11.94,Good
72.68688160635733,179.43854684955252,28.2,60.5,1.7905805375727086,Moderate
129.3910419133097,175.85124566818916,16.5,81.3,0.4654674463351868,Moderate
69.31,114.26,8.1,68.5,3.03,Moderate
59.47,124.68,8.1,62.1,0.46,Moderate
32.34329800054677,56.73913202669652,6.6,66.2,0.7324793780014877,Moderate
56.62,96.51,20.3,74.0,11.4,Moderate
7.36,0.51,19.8,73.6,1.47,Good
43.741702053501214,153.00230595960292,35.1,54.3,0.30599341588092877,Moderate
66.61679062059905,57.83684767418396,17.0,89.0,0.8179020448270329,Moderate
48.5,81.3,20.3,61.9,18.68,Moderate
95.26,146.59,29.8,81.0,15.26,Moderate
28.53,51.66,14.7,53.6,6.34,Moderate
4.304479093688133,0.0,28.8,70.4,2.2873874502733056,Good
50.13,82.75,10.9,64.5,1.78,Moderate
4.01,12.29,26.7,90.1,2.39,Good
50.92119900286477,43.17749344413505,34.2,64.3,8.659395549716212,Moderate
26.86090148676086,120.03753154511084,20.5,58.4,7.850670466860669,Moderate
71.57,86.42,7.7,67.5,7.55,Moderate
20.93,41.16,20.3,89.1,11.45,Good
54.41,85.43,10.0,45.6,5.69,Moderate
29.91,53.62,10.1,55.6,1.31,Moderate
11.86,2.79,17.4,73.5,0.64,Good
6.25,24.71,32.2,36.1,3.22,Good
2.878524044150616,0.0,39.5,50.9,3.305194501568315,Good
108.43391817601494,217.9605225938083,25.8,95.0,11.617257200043912,Moderate
21.61,39.4,20.4,87.2,5.67,Good
20.34,9.96,26.8,69.1,0.09,Good
46.29,63.63,18.4,60.0,6.76,Moderate
182.86,346.47,27.1,68.4,13.0,Unhealthy
73.92,79.57,24.3,72.8,13.2,Moderate
54.96,128.38,33.6,71.6,0.69,Moderate
4.973714553072062,0.0,24.8,26.5,6.406706321201258,Good
78.10178673444513,74.310338350997,18.4,95.0,4.075256740900939,Moderate
41.74,85.71,8.7,63.5,13.62,Moderate
7.2270387403632945,0.0,29.0,55.0,4.721501674408047,Good
111.52,202.1,5.0,88.7,2.73,Moderate
85.49,150.95,16.3,95.0,8.58,Moderate
9.88,12.96,29.6,81.3,4.67,Good
39.7,60.8,21.5,66.5,1.37,Moderate
51.87,18.07,15.1,44.5,2.94,Moderate
40.41,38.18,20.9,58.3,1.16,Moderate
61.38,104.93,23.1,63.7,14.92,Moderate
22.11970206755681,68.90658351667281,16.8,66.9,2.2931271895742675,Moderate
58.91,61.97,5.1,81.2,0.2,Moderate
47.52,65.55,20.9,71.5,5.68,Moderate
37.591036014722214,47.08248687080449,13.5,55.7,0.6166638427810561,Moderate
32.07,62.51,13.8,62.7,2.79,Moderate
56.74,120.27,18.3,58.4,4.66,Moderate
44.077609438156784,59.540897075138496,23.5,54.4,6.183818811853,Moderate
73.37,75.67,14.4,55.1,13.92,Moderate
70.68,103.66,7.0,88.2,7.31,Moderate
70.99,119.24,9.3,95.0,1.84,Moderate
34.88,0.0,37.8,71.5,4.04,Good
110.74294643585394,215.2689858683046,25.7,81.5,0.514539607264313,Moderate
143.94131245814657,157.2918309495736,40.0,46.1,22.319080535017875,Moderate
12.89,13.17,15.6,88.7,0.77,Good
12.220582702018895,31.936860941844362,12.7,73.2,1.9793130603144207,Good
2.15,0.0,7.9,88.5,2.79,Good
23.24,15.8,23.4,61.1,7.25,Good
215.31,297.86,21.4,52.1,12.01,Unhealthy
140.43653699375508,293.74300993331536,19.6,78.5,1.1189651783949792,Unhealthy
88.23,117.93,12.5,55.5,2.0,Moderate
43.17,69.32,16.5,67.6,3.55,Moderate
0.62,0.0,19.5,86.4,1.42,Good
98.38755078055516,178.8301517187095,20.5,75.1,3.4182817391678166,Moderate
74.6297648834992,110.09752369917135,16.1,73.3,5.949520110382594,Moderate
161.05087892900903,141.47784203682647,25.0,66.0,0.4562560543201876,Unhealthy
248.3015138410835,343.31635901220625,20.0,82.3,0.1811468961085048,Unhealthy
25.4992289804511,126.60599414762065,16.6,88.2,0.1721090960348556,Moderate
72.52,179.51,14.5,83.7,0.71,Moderate
30.45,49.65,23.6,49.8,0.98,Good
74.63,57.44,35.1,59.5,2.7,Moderate
70.16119759755662,67.19360206125302,30.9,81.9,6.301658360388852,Moderate
4.99,0.0,21.7,37.3,6.97,Good
14.28,51.78,32.5,53.2,6.55,Moderate
14.618538585707054,0.0,14.9,79.8,3.2586799512288276,Good
2.748548304226632,0.0,23.7,65.3,4.185479794948955,Good
8.888961495674756,78.2935924768742,18.8,55.8,3.1435107100640716,Moderate
26.69,48.33,24.7,88.2,7.46,Good
7.61,28.29,12.8,89.2,7.36,Good
110.41,160.16,5.0,74.1,0.11,Moderate
19.887566461235853,64.48445717350323,12.8,69.2,0.5525139338956919,Moderate
189.23,289.86,21.0,95.0,8.42,Unhealthy
78.56,147.95,16.0,51.4,1.03,Moderate
13.14,27.5,25.5,95.0,0.57,Good
106.68901481240707,254.5947107626122,20.6,64.7,1.6056009637521744,Unhealthy
105.73,152.95,24.3,60.3,1.2,Moderate
11.3,0.0,10.3,56.1,11.43,Good
97.99,205.26,27.0,59.6,4.18,Moderate
94.74,129.44,5.0,80.3,7.71,Moderate
23.59138949520311,21.264741189265514,5.0,77.2,3.898855479405405,Good
61.79,97.91,23.2,62.8,22.9,Moderate
2.14,43.24,30.9,90.9,2.17,Good
0.93,0.0,27.2,38.3,0.05,Good
95.31640324709987,138.3736106097436,13.6,67.8,4.084503352980131,Moderate
67.8,98.05,25.6,55.5,1.98,Moderate
0.8415977564848351,3.6408373361568613,14.2,75.2,17.332556846720156,Good
52.35599921000625,133.30040350305615,21.2,53.7,13.666094795902413,Moderate
6.362137603904194,0.0,8.4,64.9,5.086341189494723,Good
41.79693123764361,43.67741666282643,15.3,75.1,0.8078737251027588,Moderate
12.97,23.21,10.0,63.0,8.62,Good
65.97,103.07,7.3,71.1,5.63,Moderate
294.59,400.47,27.2,68.6,0.09,Unhealthy
0.89,35.48,20.2,76.2,9.29,Good
13.76,35.37,25.4,77.2,1.8,Good
125.62,138.96,28.1,55.4,3.4,Moderate
105.85,177.61,5.0,78.3,3.37,Moderate
195.3415262337469,420.34561436223936,13.6,95.0,0.966407028709462,Unhealthy
11.09,4.24,10.6,71.6,0.19,Good
73.57,133.78,38.2,64.5,3.88,Moderate
126.027861544942,171.3418317698206,7.6,76.4,2.901288194403725,Moderate
53.12,100.16,18.8,83.0,9.0,Moderate
162.11,205.33,33.1,46.4,6.01,Unhealthy
29.77213719164026,44.90890920441819,17.6,79.8,1.3740160878504921,Good
50.29887952572475,164.234431880299,11.4,80.5,4.321201875746394,Moderate
9.196938243684425,0.0,19.9,77.4,0.6547259294155928,Good
13.371697251261542,79.20214579987025,17.6,90.8,5.134109185912998,Moderate
27.47910100709042,95.15732826246156,28.8,76.9,4.353287224650892,Moderate
17.79,30.85,25.0,44.4,6.01,Good
2.74,12.57,25.1,48.0,3.17,Good
4.64,0.11,24.3,95.0,10.26,Good
65.00027794845238,5.618709166283938,15.9,68.1,4.610141220371092,Moderate
19.73210779816963,90.64397862534905,33.2,78.7,1.2169578681618929,Moderate
85.19,105.21,26.4,71.2,2.71,Moderate
9.21,0.0,24.0,50.3,3.26,Good
9.16,4.82,31.0,63.4,8.92,Good
80.05,107.64,31.8,62.4,2.75,Moderate
68.81,148.05,29.1,86.0,6.12,Moderate
21.31,53.97,23.1,45.3,1.28,Moderate
130.87,195.08,9.9,95.0,12.17,Moderate
65.13,137.75,31.1,35.4,2.86,Moderate
14.939818927693748,11.298073899936627,24.0,72.8,11.804905908003478,Good
140.8297237009324,280.17944836241685,22.3,77.1,1.535629815329001,Unhealthy
135.8915122215223,256.31609177511746,15.6,69.4,0.171626707714557,Unhealthy
52.5394091877101,71.15811125171629,28.7,59.6,0.1556929618971132,Moderate
89.68,124.83,32.1,67.3,1.92,Moderate
40.93971915089929,63.35322620228214,17.4,95.0,2.310501908572857,Moderate
0.51,1.18,14.2,65.3,3.54,Good
58.69035716140324,47.709801368026966,13.6,80.5,0.7887199139573535,Moderate
101.97,161.31,17.5,73.0,5.71,Moderate
90.98,71.5,37.8,72.9,2.3,Moderate
36.12,52.31,27.1,57.4,4.34,Moderate
19.31,65.29,14.3,95.0,5.18,Moderate
69.67,46.57,28.8,50.0,7.28,Moderate
168.05,239.43,24.1,55.8,0.04,Unhealthy
29.02,21.29,14.5,52.7,10.56,Good
142.85526259917475,308.456116732715,20.4,87.6,0.5273706451732317,Unhealthy
47.27,87.76,15.6,55.9,1.36,Moderate
70.20946173220315,169.08231558885944,15.0,63.3,0.4386048082363689,Moderate
166.22342570886244,203.71729222560626,22.4,52.4,0.4629442053518948,Unhealthy
117.90578483376355,96.89034330125374,29.9,45.4,4.970817646656662,Moderate
14.507644296071895,95.98781713785125,15.1,67.7,1.5867018265289758,Moderate
59.15,79.89,10.4,55.9,2.5,Moderate
93.41,147.71,20.3,65.5,0.51,Moderate
75.67,109.85,23.3,49.0,1.1,Moderate
32.23,71.94,20.9,49.0,0.57,Moderate
5.57,0.0,31.5,57.6,0.06,Good
216.79299879163517,249.78711928963202,22.9,57.7,0.05072986461734746,Unhealthy
65.35,103.51,15.8,29.4,4.83,Moderate
235.2547567927649,242.52687498904044,23.5,85.4,4.031808363260606,Unhealthy
44.55248620816973,48.24331499790208,13.5,90.7,1.066289108716749,Moderate
22.32,52.54,17.2,75.4,9.91,Moderate
269.49,413.32,22.5,60.1,0.52,Unhealthy
44.12578731378205,102.51416035605561,38.1,58.9,1.4171626503395787,Moderate
45.88,116.51,12.7,91.1,0.65,Moderate
14.44,40.83,15.9,85.5,5.07,Good
109.8,141.99,17.4,58.1,7.01,Moderate
34.33,44.13,22.9,63.9,5.2,Good
67.34,105.37,24.8,59.4,5.86,Moderate
92.23615624873509,153.57562868532676,13.1,55.7,1.525314113932281,Moderate
112.48,158.65,19.7,95.0,13.69,Moderate
79.52711669559218,104.84873994608928,24.6,65.8,0.10013224049676098,Moderate
40.36,42.96,16.1,64.5,6.85,Moderate
21.5,43.9,15.9,53.5,16.3,Good
1.12,24.16,28.0,73.1,10.17,Good
4.68,0.0,19.2,95.0,3.69,Good
140.06947927759083,322.55780190512803,19.3,59.5,0.5690037385650023,Unhealthy
1.22,3.42,22.6,73.9,7.77,Good
50.76,87.4,32.1,67.3,4.11,Moderate
17.64,38.95,16.0,85.4,9.28,Good
16.99820115196348,38.61224402233386,27.4,60.9,2.264067882151748,Good
24.5,2.82,8.4,74.3,1.52,Good
3.57,0.0,14.8,70.7,12.21,Good
245.19,484.88,31.5,74.9,3.31,Unhealthy
53.47,78.32,24.1,64.1,9.36,Moderate
126.82,209.76,25.8,44.9,2.62,Moderate
55.54,15.34,29.5,45.5,1.49,Moderate
21.39,71.22,29.9,56.5,0.51,Moderate
23.4467595542669,0.0,19.2,56.2,3.57792394386079,Good
26.3064538685213,15.784276251997829,13.5,74.1,1.3692078986767264,Good
37.91,107.79,22.0,88.8,5.16,Moderate
70.73961013330785,70.38990295783022,25.8,70.3,10.86453883067532,Moderate
6.221926110205164,0.0,26.1,78.7,2.0669269756221915,Good
39.38,59.46,16.1,77.7,2.5,Moderate
38.21699431603435,84.18792462747199,25.0,55.7,1.154098301664871,Moderate
20.96,20.64,6.8,92.6,2.04,Good
4.14,0.0,20.3,83.2,10.78,Good
66.89,76.4,18.6,82.2,5.77,Moderate
39.45,115.1,14.7,79.1,3.51,Moderate
136.60916268782398,236.52168535799763,12.6,67.5,3.0386723638716435,Moderate
6.431630643636147,45.059812216929785,10.8,56.8,3.175986673749779,Good
33.643230325538276,71.6209824285373,14.0,63.0,0.3150531769828186,Moderate
30.1,24.29,25.7,75.1,3.04,Good
2.63,0.0,22.1,61.3,0.12,Good
51.64,64.27,18.9,62.8,4.57,Moderate
27.04,71.73,37.7,58.2,10.68,Moderate
117.85,157.12,12.6,66.2,10.48,Moderate
74.09981620940441,145.3275239060385,14.8,48.3,2.4323449060664024,Moderate
187.3970633972213,284.234886707477,11.8,74.5,6.280083347056651,Unhealthy
79.12,103.5,7.6,79.2,4.43,Moderate
7.96,0.0,14.0,86.0,5.32,Good
54.89,31.39,35.6,51.5,2.78,Moderate
16.31,23.38,23.8,82.0,4.73,Good
19.21,46.59,8.4,72.8,3.57,Good
19.8,0.0,14.2,88.5,2.04,Good
28.98,19.19,11.1,69.1,4.51,Good
35.23,14.54,18.1,67.5,4.18,Moderate
12.03168127564755,27.356158873000386,16.9,59.1,2.544304411766123,Good
4.958974956944107,89.10569134545928,24.3,50.7,3.6775091407449425,Moderate
15.44,15.96,16.7,60.5,6.35,Good
23.88,56.28,39.6,66.0,2.54,Moderate
5.426519582538545,0.0,13.8,89.3,3.6154636526485002,Good
22.644438971798415,59.12554326723996,27.3,41.5,0.6753932662407355,Moderate
16.02,50.99,35.2,59.8,8.44,Moderate
69.59,131.11,14.0,90.8,0.23,Moderate
69.11,47.9,34.4,33.4,1.52,Moderate
83.49986124149304,99.88225375261311,25.3,68.8,0.5245518960033698,Moderate
29.657741701885396,40.58815981227284,9.5,90.6,11.561956141035079,Good
101.35,174.0,6.0,55.7,7.35,Moderate
39.84,7.25,28.5,75.4,0.46,Moderate
65.59,104.63,27.5,67.0,1.23,Moderate
48.73,47.6,21.3,77.9,1.36,Moderate
3.21,0.0,25.0,65.7,17.08,Good
5.97,0.0,36.8,41.8,5.38,Good
81.98,20.16,10.5,81.7,5.17,Moderate
47.73,60.81,19.3,95.0,8.49,Moderate
2.047863791722596,22.793487810017897,20.6,80.0,4.902686448038724,Good
14.45,0.0,19.4,74.1,22.66,Good
1.34,0.0,6.1,95.0,12.59,Good
0.35,15.85,32.9,83.5,5.89,Good
65.62,55.81,24.2,57.9,14.57,Moderate
44.95,86.75,13.9,81.1,8.62,Moderate
110.17467231437287,185.31924646064724,22.9,70.2,4.363735307154205,Moderate
173.50168199562947,235.70359683487408,18.7,76.9,0.20762725776177823,Unhealthy
145.91,248.56,18.4,69.0,5.94,Moderate
4.5,11.58,28.6,51.7,3.89,Good
25.368451281830005,20.92971634334907,22.8,94.2,1.8084946240879813,Good
67.57,124.44,25.9,72.9,1.2,Moderate
67.79,112.89,15.8,55.9,0.48,Moderate
21.37,40.7,15.3,51.5,9.5,Good
49.84,103.9,21.7,77.5,22.44,Moderate
6.0126247797173304,5.3810531643977635,5.0,81.9,2.2390434381885727,Good
8.408653405777734,0.0,23.4,72.3,1.7673683744521844,Good
70.17,110.99,35.4,48.3,1.89,Moderate
15.095159208869179,0.0,28.6,38.1,1.8503110353649248,Good
110.6,214.78,29.0,95.0,12.71,Moderate
45.65,31.98,24.1,54.6,2.79,Moderate
9.73,34.93,27.7,51.5,0.94,Good
129.1403245379491,346.5672502639526,5.0,81.2,1.366212638609333,Unhealthy
8.48,8.64,5.8,79.1,1.19,Good
7.55,20.62,21.4,57.3,0.62,Good
74.66,140.92,26.4,60.2,23.48,Moderate
27.04,37.99,20.6,44.5,1.12,Good
86.45,86.78,11.2,86.5,3.18,Moderate
123.18,153.88,19.1,95.0,3.4,Moderate
87.38,112.62,28.7,67.8,0.31,Moderate
112.26,247.2,9.9,95.0,5.17,Moderate
31.83,68.6,13.4,52.9,4.7,Moderate
1.29,49.71,20.8,95.0,10.44,Good
38.38712033189371,53.38518136856548,18.4,93.9,0.7743498477485132,Moderate
86.31092898250719,158.83004342846158,10.0,77.5,0.6575290717554804,Moderate
3.78,0.0,24.7,77.3,8.07,Good
36.6,77.06,17.4,65.0,5.05,Moderate
18.58,35.24,20.3,76.3,1.15,Good
137.46650799799093,216.43354880462778,22.5,68.9,3.3525983017323018,Moderate
25.780494823568194,16.204411302074995,11.8,44.6,4.907781349581468,Good
9.31,0.0,11.1,66.5,1.62,Good
39.66,105.27,29.3,43.5,3.07,Moderate
44.97,99.72,20.1,95.0,9.02,Moderate
12.84,58.32,22.4,83.8,0.09,Moderate
9.21,0.0,24.7,68.7,0.66,Good
24.656908030779757,64.1860414890785,29.7,77.1,3.1908739667706327,Moderate
185.91258331567352,336.26272748444256,17.1,95.0,0.11760970726483583,Unhealthy
162.54862993000944,230.28459289570722,23.4,52.1,4.257467318788419,Unhealthy
93.01,131.94,29.7,76.1,19.98,Moderate
6.963066536312798,6.0671367497777275,10.7,88.7,0.5882486637496259,Good
9.87,21.95,30.0,56.9,1.21,Good
198.024129066642,391.86835025154596,21.4,93.1,1.7194028256944422,Unhealthy
44.15881168820346,0.0,20.8,89.8,3.6767803585192342,Moderate
3.8,4.28,21.1,95.0,0.01,Good
44.04,66.3,17.2,78.6,2.44,Moderate
29.92,57.78,35.3,81.0,7.22,Moderate
20.611923079575572,78.0032766673838,12.7,88.0,5.0854958455176105,Moderate
36.84,41.86,25.3,73.5,0.37,Moderate
43.01,84.17,23.5,95.0,1.25,Moderate
7.59,42.91,23.8,49.3,2.77,Good
30.737840677056763,13.76452339426669,25.7,78.3,1.8142230407652,Good
164.61797342563656,202.5527255116181,14.0,64.7,3.6354038241029305,Unhealthy
16.30095333135584,10.1070054263335,24.6,86.9,1.3041361784463479,Good
39.960602668964334,61.251858594260746,28.5,70.0,1.5316108281808158,Moderate
9.17,59.69,21.1,82.9,5.39,Moderate
25.478128308456867,103.58629133557042,27.2,56.5,5.367723246305955,Moderate
113.45,206.7,21.8,74.8,2.3,Moderate
31.91,116.96,5.0,77.8,5.94,Moderate
102.23,121.36,17.3,81.2,8.11,Moderate
26.23,101.37,13.2,80.0,5.28,Moderate
21.78,131.89,16.7,50.4,8.31,Moderate
63.01,111.19,26.8,59.9,4.55,Moderate
88.02394484257667,170.34911416934347,26.3,56.7,0.03240324235364847,Moderate
48.69,129.3,13.3,92.4,6.43,Moderate
72.11,117.54,23.5,63.2,11.9,Moderate
6.83,33.25,24.2,87.2,0.14,Good
249.80715654081,276.78362054121317,29.3,58.7,1.0744610105871657,Unhealthy
81.36,115.26,21.3,91.0,11.63,Moderate
55.12,131.73,10.0,95.0,0.15,Moderate
184.8777200672373,442.7307080949999,25.7,75.6,2.163990159301603,Unhealthy
31.62,37.84,27.3,67.8,4.56,Good
127.47,283.08,12.0,80.2,3.91,Unhealthy
15.68,29.0,12.0,81.7,1.67,Good
61.280095366432164,70.90142335797962,15.1,75.6,7.063663934023514,Moderate
37.71,79.34,25.6,58.0,1.74,Moderate
24.556790818651372,101.26349230173075,31.9,73.8,0.943862825297433,Moderate
55.29,92.55,22.2,54.5,4.28,Moderate
71.48,122.01,10.4,85.3,0.53,Moderate
89.05,167.59,20.0,68.3,0.12,Moderate
44.72,88.51,12.2,65.1,2.12,Moderate
6.71,6.77,5.0,85.3,2.88,Good
177.95,252.8,29.6,75.9,3.17,Unhealthy
55.4259010321955,88.15153764925383,15.9,60.4,5.466066624473339,Moderate
12.36,24.58,23.7,70.7,2.73,Good
13.8,63.07,8.7,76.1,1.63,Moderate
20.36,46.58,26.8,80.9,13.26,Good
45.64,28.54,18.9,48.8,1.92,Moderate
0.69,0.0,13.4,78.7,6.91,Good
7.69,7.3,13.9,78.2,0.45,Good
92.3,118.54,17.8,65.6,8.5,Moderate
38.83712629756244,60.90933078609675,37.1,54.1,6.360408531480109,Moderate
3.23,27.07,26.6,71.2,1.22,Good
38.86,34.5,26.3,59.3,0.86,Moderate
1.33,0.0,24.3,59.0,7.0,Good
202.69810895971003,243.457824389838,11.3,95.0,1.059960683302054,Unhealthy
59.11,153.13,29.0,75.8,7.89,Moderate
